,date,open,high,low,close,volume,amount,outstanding_share,turnover
356,2022-12-15,15.91,15.99,15.57,15.79,1512940.0,24050040.0,121100000.0,0.012493311312964493
357,2022-12-16,15.78,16.04,15.5,15.54,2155245.0,34294126.0,121100000.0,0.017797233691164326
358,2022-12-19,15.64,15.69,15.28,15.28,1575699.0,24590649.0,121100000.0,0.013011552436003304
359,2022-12-20,15.21,15.53,15.05,15.36,1319525.0,20422348.0,121100000.0,0.010896160198183319
360,2022-12-21,15.26,15.47,15.05,15.08,1179600.0,18167912.0,121100000.0,0.009740710156895128
361,2022-12-22,15.21,15.32,14.67,14.7,1291600.0,19482714.0,121100000.0,0.010665565648224608
362,2022-12-23,14.69,14.84,14.46,14.76,951470.0,14143860.0,121100000.0,0.007856895127993395
363,2022-12-26,14.8,15.22,14.74,15.18,962500.0,14588124.0,121100000.0,0.007947976878612716
364,2022-12-27,15.24,15.25,15.01,15.21,914808.0,14003905.0,121100000.0,0.007554153592072667
365,2022-12-28,15.21,15.61,15.1,15.29,2037133.0,31723427.0,121100000.0,0.016821907514450868
366,2022-12-29,15.28,15.28,14.85,14.85,1441700.0,21859296.0,121100000.0,0.01190503715937242
367,2022-12-30,15.05,15.25,14.88,15.07,977125.0,14862792.0,121100000.0,0.008068744838976053
368,2023-01-03,15.22,15.39,15.09,15.36,1040100.0,16057161.0,121100000.0,0.008588769611891
369,2023-01-04,15.34,15.48,15.26,15.4,1031900.0,16021315.0,121100000.0,0.008521056977704377
370,2023-01-05,15.52,15.53,15.28,15.42,837000.0,12998664.0,121100000.0,0.006911643270024773
371,2023-01-06,15.34,15.7,15.34,15.38,1277345.0,19996591.0,121100000.0,0.010547853014037985
372,2023-01-09,15.76,15.76,15.0,15.35,1563400.0,24410207.0,121100000.0,0.012909991742361685
373,2023-01-10,15.35,15.35,15.08,15.08,1145300.0,17545449.0,121100000.0,0.009457473162675475
374,2023-01-11,15.23,15.25,14.95,14.98,693925.0,10569194.0,121100000.0,0.0057301816680429395
375,2023-01-12,14.98,15.13,14.86,14.88,780650.0,11794926.0,121100000.0,0.006446325350949628
376,2023-01-13,14.89,15.02,14.86,14.91,645625.0,9719469.0,121100000.0,0.005331337737407102
377,2023-01-16,14.99,15.07,14.9,15.05,897545.0,13585059.0,121100000.0,0.007411601981833196
378,2023-01-17,15.05,15.13,14.85,14.9,644500.0,9731826.0,121100000.0,0.005322047894302229
379,2023-01-18,14.95,15.0,14.9,14.96,575188.0,8690620.0,121100000.0,0.004749694467382329
380,2023-01-19,14.96,15.03,14.86,15.0,561900.0,8505243.0,121100000.0,0.004639966969446738
381,2023-01-20,14.92,15.26,14.92,15.18,937525.0,14316824.0,121100000.0,0.007741742361684558
382,2023-01-30,15.26,15.43,15.25,15.43,1210225.0,18763212.0,121100000.0,0.009993600330305533
383,2023-01-31,15.34,15.51,15.34,15.49,899700.0,14045041.0,121100000.0,0.007429397192402973
384,2023-02-01,15.53,15.63,15.45,15.62,1091743.0,17146376.0,121100000.0,0.009015218827415359
385,2023-02-02,15.6,15.88,15.55,15.84,1433725.0,22799540.0,121100000.0,0.011839182493806772
386,2023-02-03,15.83,15.83,15.51,15.69,1236325.0,19526225.0,121100000.0,0.010209124690338562
387,2023-02-06,15.68,15.88,15.57,15.75,1027100.0,16366198.0,121100000.0,0.008481420313790256
388,2023-02-07,15.82,16.08,15.74,16.04,1447125.0,23338249.0,121100000.0,0.01194983484723369
389,2023-02-08,16.12,16.12,15.86,15.88,1332600.0,21521446.0,121100000.0,0.011004128819157721
390,2023-02-09,15.99,16.07,15.86,15.98,1137625.0,18362147.0,121100000.0,0.00939409578860446
391,2023-02-10,16.03,16.19,15.92,16.11,1317443.0,21376901.0,121100000.0,0.010878967795210569
392,2023-02-13,16.12,16.19,16.01,16.06,1043600.0,16947953.0,121100000.0,0.008617671345995045
393,2023-02-14,16.21,16.21,16.02,16.09,698435.0,11348320.0,121100000.0,0.005767423616845582
394,2023-02-15,16.09,16.14,15.92,16.0,1113225.0,17989050.0,121100000.0,0.00919260941370768
395,2023-02-16,16.0,16.03,15.47,15.57,1481900.0,23669680.0,121100000.0,0.012236994219653179
396,2023-02-17,15.54,15.91,15.54,15.58,776425.0,12291369.0,121100000.0,0.006411436829066887
397,2023-02-20,15.67,15.72,15.47,15.67,641996.0,10112620.0,121100000.0,0.005301370767960363
398,2023-02-21,15.81,15.82,15.64,15.78,690825.0,10984490.0,121100000.0,0.005704582989265071
399,2023-02-22,15.78,15.87,15.67,15.72,650425.0,10350576.0,121100000.0,0.0053709744013212225
400,2023-02-23,15.72,15.84,15.59,15.68,689233.0,10943114.0,121100000.0,0.0056914368290668866
401,2023-02-24,15.57,15.77,15.52,15.58,564600.0,8901445.0,121100000.0,0.004662262592898431
402,2023-02-27,15.55,15.61,15.29,15.29,770225.0,12010105.0,121100000.0,0.006360239471511148
